id,merchant_id,customer_id,coupon_id,bill_amount,ts
7584,58,254,390,2500,2018-05-31 18:44:02
7585,135,1193,248,1700,2019-01-03 15:33:01
7586,51,1383,265,2200,2017-12-06 04:36:18
7587,177,1473,166,3100,2017-11-24 01:49:07
7588,38,288,312,700,2019-01-16 11:11:15
7589,35,388,122,2400,2017-09-02 19:26:14
7590,146,263,124,1800,2017-09-21 09:50:23
7591,89,823,93,2200,2018-04-07 09:33:53
7592,138,563,52,4900,2018-10-02 13:34:18
7593,16,883,47,200,2017-09-23 15:16:57
7594,164,289,242,3700,2018-09-30 19:47:05
7595,166,1391,13,2800,2017-10-10 05:01:14
7596,113,519,251,3900,2019-01-21 04:14:31
7597,117,861,358,2900,2019-03-28 16:00:38
7598,44,611,115,3300,2018-01-16 15:46:35
7599,35,637,82,2500,2018-05-15 17:43:34
7600,177,497,92,2400,2018-07-02 16:41:53
7601,85,414,342,1100,2019-01-08 13:49:55
7602,185,262,251,2000,2019-01-08 09:50:35
7603,86,1113,149,100,2017-12-31 10:29:36
7604,166,599,230,2100,2018-06-28 13:01:59
7605,160,247,16,4200,2017-10-04 15:41:58
7606,92,1109,226,3600,2018-02-18 06:20:03
7607,135,518,180,3600,2018-01-11 15:44:26
7608,89,510,368,3700,2018-08-24 19:45:17
7609,146,353,325,3100,2018-12-25 16:45:38
7610,96,384,3,500,2018-07-05 21:31:19
7611,83,986,89,200,2018-11-25 02:49:07
7612,26,1084,149,4300,2017-12-09 22:22:12
7613,77,805,350,4200,2017-12-27 10:57:56
7614,98,940,177,2700,2018-01-26 09:14:31
7615,154,725,26,4900,2018-09-03 04:13:48
7616,171,576,378,3600,2018-03-25 17:09:28
7617,45,656,393,3500,2019-02-13 03:28:03
7618,3,654,212,4200,2017-10-13 03:25:45
7619,66,493,259,1200,2017-12-05 00:11:14
7620,14,805,390,3600,2018-01-02 17:14:43
7621,67,172,216,2900,2018-07-31 14:03:15
7622,64,1177,37,3200,2018-08-17 15:15:24
7623,17,1378,1,900,2017-09-15 18:38:26
7624,55,186,325,500,2019-02-04 14:37:43
7625,71,891,201,4800,2018-03-22 01:34:56
7626,42,392,118,2800,2017-06-16 17:46:23
7627,188,1365,240,2100,2018-04-06 03:04:15
7628,4,265,326,300,2018-11-08 09:07:44
7629,164,349,241,3700,2018-01-28 16:03:30
7630,159,9,185,1300,2017-05-30 15:52:38
7631,61,123,266,3600,2018-09-30 20:25:39
7632,140,18,11,300,2018-04-29 11:52:42
7633,187,979,176,2200,2019-01-29 21:16:37
7634,190,243,146,2000,2019-01-10 19:36:14
7635,124,1181,231,2900,2017-07-06 06:05:37
7636,74,1392,203,4900,2018-04-17 03:15:59
7637,195,1290,74,4400,2017-06-14 18:29:21
7638,62,125,200,500,2018-01-12 00:18:14
7639,90,82,282,4100,2017-06-22 03:28:56
7640,165,1373,22,200,2017-09-03 20:21:12
7641,131,1198,327,2600,2017-06-25 09:58:52
7642,170,430,136,700,2018-03-12 00:57:47
7643,131,920,48,3100,2017-06-05 13:21:53
7644,22,1211,129,100,2017-12-14 04:36:39
7645,65,400,387,3400,2018-06-21 03:42:29
7646,70,283,25,4100,2017-06-30 05:04:26
7647,160,531,333,1200,2017-11-15 21:07:57
7648,147,915,276,2000,2018-04-24 09:18:50
7649,69,1432,243,3700,2018-10-18 08:11:57
7650,124,654,91,3500,2019-03-17 16:25:03
7651,193,1203,259,4200,2017-08-25 03:17:02
7652,174,836,354,2100,2018-02-11 08:29:34
7653,142,46,10,2600,2017-06-26 10:19:50
7654,162,238,80,2300,2018-04-20 05:54:32
7655,1,1238,118,1400,2019-01-22 07:42:00
7656,82,1344,240,3500,2018-06-18 04:24:08
7657,50,1110,241,3200,2017-05-31 13:58:18
7658,81,1425,196,4100,2018-12-29 04:06:55
7659,174,181,58,3700,2018-01-14 23:39:15
7660,29,269,11,2000,2019-01-25 07:51:14
7661,113,1041,150,2400,2018-06-19 09:09:35
7662,23,452,174,3400,2018-10-20 18:33:55
7663,121,157,390,1600,2018-01-06 23:18:56
7664,27,960,233,3000,2018-01-29 17:36:22
7665,93,1097,191,2300,2017-10-25 11:49:27
7666,49,1152,292,2900,2019-03-01 05:06:21
7667,4,840,6,800,2018-05-20 22:29:23
7668,120,1128,203,4900,2018-09-28 08:58:08
7669,161,270,305,1600,2018-11-20 16:02:41
7670,200,1104,51,3800,2018-08-06 17:05:52
7671,29,291,240,3300,2018-09-22 20:48:30
7672,191,932,250,4400,2017-07-05 22:16:34
7673,26,732,228,800,2018-04-06 02:44:31
7674,115,763,119,2700,2018-07-18 02:48:53
7675,135,1291,217,4300,2019-02-02 05:38:59
7676,70,1027,123,2500,2018-01-16 18:51:43
7677,19,80,127,300,2019-03-07 03:00:12
7678,190,46,395,4900,2018-04-16 04:00:11
7679,59,579,132,4500,2017-11-13 15:10:03
7680,126,1090,61,4400,2018-12-10 22:53:02
7681,29,375,32,3200,2017-06-30 04:56:14
7682,187,312,257,1600,2017-12-17 05:50:46
7683,163,287,116,3100,2017-06-09 00:44:54
7684,2,1294,22,200,2017-07-03 11:43:08
7685,116,166,13,3600,2018-06-21 02:56:23
7686,86,847,346,700,2018-07-07 17:56:17
7687,67,780,56,2700,2018-11-24 12:28:11
7688,104,577,378,2400,2018-09-30 15:31:15
7689,126,964,72,3700,2018-03-13 19:27:00
7690,1,277,342,4500,2017-09-29 01:30:04
7691,4,408,265,3600,2018-11-22 16:58:39
7692,147,543,227,1700,2018-11-24 05:06:59
7693,54,547,313,2800,2018-05-13 17:42:51
7694,188,403,5,1400,2018-04-16 20:45:48
7695,127,6,252,5000,2019-01-08 02:21:26
7696,146,1493,328,1100,2019-03-03 21:16:25
7697,167,673,377,5000,2018-09-04 03:35:56
7698,53,1298,336,300,2017-06-02 11:36:56
7699,60,1034,190,3600,2018-09-13 23:51:37
7700,35,498,97,1600,2018-06-05 07:38:56
7701,24,220,93,600,2018-06-24 07:23:28
7702,5,675,194,4100,2019-01-17 16:55:33
7703,80,1185,163,4500,2018-11-09 20:33:32
7704,17,1256,192,2900,2018-03-27 08:16:37
7705,118,1141,159,2300,2018-06-22 20:57:24
7706,172,812,42,2300,2018-03-19 19:59:15
7707,124,699,130,4200,2018-08-08 00:08:45
7708,156,882,79,1600,2017-07-16 20:48:06
7709,82,295,377,4900,2017-10-13 09:18:46
7710,126,516,23,900,2017-05-18 04:57:13
7711,27,1373,108,4800,2018-08-29 22:20:28
7712,70,967,257,2400,2017-06-24 22:04:38
7713,162,917,291,4400,2018-10-05 06:02:21
7714,146,859,65,1800,2018-03-25 23:14:53
7715,119,380,146,400,2019-03-30 12:21:18
7716,95,1143,245,1400,2018-12-01 20:38:33
7717,135,610,253,1800,2018-07-20 09:08:39
7718,21,1180,207,4000,2019-01-12 12:53:05
7719,21,335,295,2800,2017-12-03 23:34:28
7720,73,257,148,1800,2019-02-25 22:10:40
7721,161,748,53,1500,2018-06-18 11:21:55
7722,99,1398,247,2600,2017-05-20 20:12:39
7723,167,1094,152,500,2019-02-24 16:27:55
7724,157,455,309,2200,2017-04-22 11:52:45
7725,189,1379,337,2100,2018-12-10 04:06:13
7726,33,634,162,900,2018-09-20 13:31:03
7727,65,1438,389,4600,2019-02-11 17:49:26
7728,151,628,107,1000,2017-04-30 13:58:09
7729,117,370,33,4000,2019-03-23 15:57:09
7730,127,562,267,1200,2018-04-25 06:12:50
7731,65,772,2,2700,2017-08-18 17:12:40
7732,190,804,199,200,2018-03-31 17:06:11
7733,1,1348,371,4900,2018-02-27 04:21:21
7734,97,861,81,3900,2018-08-04 19:32:14
7735,161,647,35,2500,2017-09-22 17:18:02
7736,163,559,100,4500,2018-12-12 09:14:52
7737,177,273,197,4400,2018-02-05 22:32:47
7738,123,500,294,4800,2017-09-28 17:03:05
7739,148,354,8,2900,2018-02-10 16:02:02
7740,13,1342,15,5000,2017-11-25 21:42:00
7741,182,1207,377,2300,2018-09-08 08:39:03
7742,115,1278,185,4500,2018-12-16 16:54:26
7743,26,564,210,600,2017-09-10 16:40:27
7744,111,122,251,800,2018-10-20 11:19:06
7745,87,579,356,4400,2019-01-04 21:49:20
7746,188,878,280,4800,2018-07-22 18:00:48
7747,83,1307,68,2800,2018-03-04 12:51:03
7748,111,1331,41,4800,2018-07-23 22:56:39
7749,66,907,199,3700,2017-05-05 10:58:44
7750,61,1431,341,1600,2017-08-27 17:44:56
7751,33,361,254,1300,2019-03-13 18:05:57
7752,75,669,195,1200,2017-07-24 13:02:29
7753,111,759,183,4600,2017-11-12 20:28:30
7754,148,41,329,4800,2017-06-06 06:05:43
7755,77,239,228,4200,2017-11-06 12:36:08
7756,63,541,256,4300,2017-06-22 19:07:00
7757,35,651,155,3500,2017-12-10 20:32:42
7758,182,978,149,1900,2018-09-21 03:38:06
7759,9,158,259,3800,2018-08-21 00:04:48
7760,98,122,356,4600,2019-02-20 19:16:33
7761,190,681,24,400,2017-09-23 06:02:36
7762,23,161,317,1700,2018-09-06 12:41:40
7763,33,173,318,200,2017-11-16 18:29:19
7764,86,434,168,2500,2018-05-27 11:53:45
7765,144,1000,323,2100,2018-09-21 22:13:05
7766,38,434,5,4100,2019-03-07 14:12:38
7767,169,743,343,4500,2018-07-06 19:19:51
7768,149,832,343,4200,2017-09-09 03:24:54
7769,61,250,217,3700,2019-02-08 00:56:34
7770,162,980,327,2300,2019-03-30 21:08:44
7771,12,472,284,3100,2019-01-04 03:12:43
7772,148,908,176,2100,2019-01-24 20:04:48
7773,177,1053,327,4100,2017-08-19 17:12:24
7774,120,328,334,900,2018-06-27 12:57:21
7775,30,120,207,4700,2018-04-30 16:23:52
7776,123,183,122,3400,2018-10-10 11:24:57
7777,186,429,307,4700,2018-03-18 00:43:34
7778,39,1209,44,1500,2017-08-11 22:25:09
7779,19,696,314,5000,2017-08-07 21:46:46
7780,191,162,372,2400,2017-12-31 09:53:26
7781,37,616,323,4900,2017-05-02 16:36:19
7782,59,526,249,700,2018-07-04 06:51:19
7783,121,1455,388,2400,2018-06-16 20:08:02
7784,8,1296,184,200,2017-07-11 05:17:12
7785,152,893,366,3400,2017-07-15 03:05:48
7786,99,715,88,4500,2017-12-08 09:54:40
7787,66,1446,397,3600,2018-05-23 12:47:08
7788,155,899,34,300,2018-03-07 15:43:50
7789,131,1131,128,4100,2017-07-10 05:09:22
7790,114,77,5,1900,2018-07-14 22:11:28
7791,23,107,185,800,2017-08-28 09:01:22
7792,100,98,163,1900,2018-01-09 13:14:00
7793,149,124,248,2800,2018-01-09 17:31:18
7794,64,1319,19,1700,2017-09-18 08:37:59
7795,165,1495,393,4200,2017-07-05 06:59:08
7796,33,1326,321,1900,2017-12-27 11:47:09
7797,47,603,337,3300,2018-08-14 20:32:55
7798,27,682,374,4900,2017-07-21 15:02:41
7799,86,916,132,4300,2018-10-10 13:27:51
7800,28,1107,345,4400,2018-05-22 03:12:17
7801,163,1279,285,4400,2017-06-11 17:56:15
7802,75,8,224,1200,2018-01-26 18:52:34
7803,189,31,152,2900,2017-10-12 05:59:09
7804,83,390,388,1900,2017-11-03 02:46:04
7805,3,611,104,3100,2017-09-12 23:30:58
7806,41,1339,15,3200,2017-10-16 23:12:10
7807,185,1030,37,900,2017-07-28 17:50:45
7808,142,911,100,3200,2017-09-23 01:07:28
7809,162,643,116,4600,2019-03-07 12:35:51
7810,12,16,363,3700,2018-10-23 01:31:49
7811,132,933,358,3700,2019-03-15 06:28:20
7812,199,957,306,800,2018-06-19 04:44:56
7813,195,57,147,4100,2018-12-27 15:58:10
7814,104,1071,400,4500,2018-04-04 16:31:14
7815,49,1335,134,1000,2017-08-10 05:36:51
7816,55,8,69,3000,2018-04-21 08:11:54
7817,46,1446,332,4200,2018-11-09 14:33:56
7818,62,1066,117,2600,2017-07-01 11:17:33
7819,3,1454,97,4800,2017-07-13 02:46:20
7820,12,327,388,4800,2019-03-04 16:03:30
7821,38,522,112,3800,2017-06-26 15:40:54
7822,192,33,338,1100,2018-02-20 16:47:41
7823,115,366,292,200,2018-01-22 02:44:59
7824,144,1029,91,2000,2019-01-07 21:55:09
7825,198,1311,90,500,2018-12-31 07:53:28
7826,39,1260,228,4300,2018-02-27 12:41:25
7827,78,862,132,4300,2018-05-18 03:18:43
7828,101,695,46,3600,2018-10-24 03:19:10
7829,194,672,105,4100,2017-04-22 12:07:40
7830,25,705,322,3400,2018-03-05 01:23:06
7831,50,1330,42,800,2018-07-20 19:23:09
7832,100,226,188,1500,2018-11-30 10:20:04
7833,7,1328,12,2700,2018-12-16 23:06:33
7834,105,609,360,500,2019-03-15 13:39:05
7835,68,1332,81,2000,2018-09-04 20:19:32
7836,84,630,99,1700,2018-07-24 21:34:20
7837,113,1436,159,1300,2018-06-14 15:18:40
7838,199,1143,120,3300,2018-11-06 10:48:57
7839,113,1283,162,900,2019-03-22 16:53:19
7840,185,280,81,4300,2017-04-06 13:23:30
7841,39,88,117,4300,2018-07-17 21:33:57
7842,182,1176,275,800,2018-10-08 21:38:59
7843,65,1152,67,5000,2017-09-14 15:30:36
7844,174,1077,189,4100,2017-11-21 19:41:02
7845,120,100,394,3500,2018-11-03 20:51:45
7846,102,767,15,1900,2017-08-03 10:24:25
7847,62,289,191,3600,2018-10-11 12:55:04
7848,118,1053,254,1100,2018-01-15 09:38:09
7849,52,517,115,2400,2018-06-06 01:19:33
7850,132,1346,52,3600,2018-08-08 14:09:36
7851,165,1343,303,2700,2017-10-09 20:06:52
7852,171,870,104,4700,2018-11-08 01:31:05
7853,89,1248,118,3500,2019-02-23 19:36:53
7854,80,1211,378,1400,2018-03-22 08:09:41
7855,6,252,134,1300,2017-10-19 03:54:31
7856,17,232,305,5000,2017-05-07 23:32:45
7857,175,685,269,1700,2017-05-07 21:15:11
7858,195,994,175,700,2017-04-29 05:27:47
7859,19,1260,130,2300,2018-07-13 15:44:31
7860,162,1405,218,3300,2018-12-13 13:05:04
7861,137,288,6,5000,2018-09-06 20:36:02
7862,69,288,77,3900,2018-05-07 12:55:05
7863,33,311,23,1900,2018-10-05 06:10:51
7864,95,197,91,4400,2019-02-18 11:36:17
7865,181,352,37,700,2019-03-15 02:42:45
7866,5,1492,217,2500,2017-12-10 17:30:51
7867,17,1000,279,2300,2018-12-27 07:14:48
7868,150,44,390,1800,2017-09-03 21:33:45
7869,185,1303,298,3600,2017-05-28 19:36:55
7870,131,1168,23,4100,2017-07-28 13:29:17
7871,177,533,62,3600,2017-06-11 02:10:47
7872,57,197,61,1300,2019-03-28 20:19:02
7873,125,1316,68,2900,2017-11-20 18:10:17
7874,183,403,185,600,2017-10-12 22:32:40
7875,138,636,138,4600,2018-10-26 00:49:43
7876,69,1134,178,2900,2018-04-28 05:10:04
7877,46,1144,145,2700,2017-12-08 09:57:21
7878,97,1254,213,700,2018-02-23 12:45:30
7879,142,1493,213,2600,2017-10-24 11:44:52
7880,50,1169,194,2800,2017-07-22 00:38:31
7881,35,597,79,2200,2018-07-16 11:01:18
7882,48,545,202,700,2018-10-09 10:09:19
7883,148,886,29,3300,2017-07-15 21:47:10
7884,84,46,181,4500,2017-04-30 17:11:31
7885,145,661,56,100,2019-03-31 04:02:48
7886,187,855,234,4500,2017-12-08 15:50:26
7887,6,1134,190,3100,2017-05-02 05:12:50
7888,150,1037,91,4400,2019-03-22 20:41:40
7889,183,1062,312,1500,2017-04-16 13:16:47
7890,64,1171,265,2700,2017-08-30 00:02:53
7891,106,195,358,1100,2018-05-21 11:12:45
7892,174,221,186,3000,2017-10-07 05:34:28
7893,88,836,3,2500,2019-01-16 23:32:15
7894,103,667,352,2900,2018-10-20 19:21:37
7895,97,1461,231,4600,2018-01-13 15:25:12
7896,175,803,251,3200,2018-12-07 19:49:15
7897,197,712,223,4600,2019-03-06 08:13:58
7898,36,282,131,500,2018-06-04 16:11:37
7899,24,825,52,4600,2018-01-26 01:58:07
7900,137,173,220,400,2017-09-27 10:47:56
7901,21,1420,30,1200,2017-11-28 19:31:43
7902,107,1058,89,2600,2018-04-09 20:15:10
7903,141,211,178,3500,2017-06-22 23:53:44
7904,190,1116,248,400,2018-02-11 01:28:35
7905,136,1236,33,900,2018-05-15 23:54:13
7906,3,1454,395,2700,2017-10-09 20:38:52
7907,160,1270,113,700,2019-03-01 02:27:22
7908,76,687,215,1100,2017-12-16 01:26:45
7909,30,381,167,3500,2018-08-13 01:52:12
7910,54,254,355,1200,2017-12-20 02:48:34
7911,58,181,26,2800,2017-12-15 07:54:15
7912,103,661,96,2500,2018-02-27 16:29:22
7913,52,1072,266,700,2019-03-23 01:54:56
7914,178,1009,387,2800,2017-06-02 03:45:28
7915,72,150,127,4400,2017-07-16 13:47:09
7916,3,1214,36,1300,2018-03-17 03:25:23
7917,100,272,73,3900,2017-10-28 14:32:44
7918,48,604,324,2800,2019-02-11 14:13:48
7919,197,163,88,4100,2018-09-09 23:18:28
7920,154,832,90,1500,2017-08-09 15:18:17
7921,34,231,345,1800,2017-08-06 06:02:49
7922,142,556,313,3500,2017-11-25 01:25:40
7923,175,1122,81,2300,2017-08-17 15:17:39
7924,72,273,18,2600,2017-10-25 02:39:03
7925,39,1003,47,300,2017-08-08 17:23:45
7926,10,602,278,1900,2018-06-29 00:46:46
7927,25,1242,346,500,2018-05-16 07:15:42
7928,169,1140,270,600,2018-05-05 04:56:41
7929,40,460,152,1300,2018-01-05 21:51:52
7930,112,581,193,3200,2017-04-15 02:57:12
7931,127,949,297,300,2017-09-20 21:46:52
7932,46,97,364,2000,2018-06-30 13:28:38
7933,59,1392,141,100,2017-11-01 05:46:20
7934,196,714,203,1000,2018-01-05 18:07:22
7935,189,1186,111,900,2018-01-16 01:31:22
7936,57,767,358,600,2018-12-10 07:19:59
7937,9,558,277,1000,2019-02-23 10:05:42
7938,23,1123,80,2600,2018-06-27 14:42:07
7939,156,591,389,2000,2017-11-15 13:52:25
7940,61,1366,192,1700,2017-12-26 22:40:19
7941,21,1278,142,3200,2018-06-23 09:59:38
7942,64,695,372,2600,2019-03-17 12:25:27
7943,2,42,51,1800,2018-07-16 05:39:57
7944,151,546,10,3400,2017-07-11 22:09:50
7945,94,962,252,1400,2017-06-09 06:15:44
7946,99,858,68,900,2018-08-11 05:38:39
7947,37,1355,387,500,2018-01-26 13:38:57
7948,30,945,102,1500,2017-07-27 16:07:34
7949,195,287,226,800,2018-12-29 08:48:10
7950,148,713,306,4300,2018-04-29 12:11:20
7951,148,1154,57,700,2018-04-05 13:50:25
7952,160,612,284,2400,2017-04-30 14:51:10
7953,155,1203,64,1800,2017-04-24 07:44:17
7954,125,1100,178,2400,2018-12-16 11:50:40
7955,24,514,92,300,2019-03-12 18:53:50
7956,100,1099,319,4100,2017-05-29 13:07:56
7957,67,269,327,3300,2018-06-21 23:58:24
7958,122,459,286,1900,2018-04-22 07:19:12
7959,110,517,330,4600,2017-11-18 08:34:59
7960,41,473,283,1900,2017-04-04 01:31:29
7961,98,187,14,2300,2018-03-18 09:20:49
7962,43,950,307,4900,2017-05-17 04:39:56
7963,192,1051,284,3500,2019-03-02 10:03:36
7964,85,1254,380,2500,2017-11-27 08:55:14
7965,64,1020,184,3900,2018-06-26 05:57:10
7966,82,1080,373,4600,2019-03-18 21:16:16
7967,98,14,306,1800,2017-04-05 07:52:07
7968,67,433,293,2000,2017-11-01 05:11:56
7969,155,1266,310,400,2018-03-27 13:48:42
7970,136,1239,43,1700,2018-04-10 06:08:43
7971,178,1473,280,2200,2017-04-15 07:46:04
7972,72,1175,76,2800,2018-02-11 17:45:40
7973,106,1053,156,1500,2018-11-30 01:39:58
7974,12,668,161,1200,2018-10-10 23:44:39
7975,153,874,199,1100,2018-01-02 21:19:19
7976,41,725,140,4500,2017-04-04 13:02:41
7977,107,346,366,1300,2017-05-28 07:49:12
7978,173,206,107,900,2018-12-02 16:10:33
7979,158,1053,38,5000,2017-05-11 14:29:36
7980,180,423,81,1000,2018-07-08 08:46:47
7981,68,1121,316,4100,2017-09-25 23:46:52
7982,136,1238,260,4700,2018-07-17 15:15:05
7983,153,245,236,1200,2018-04-11 09:01:55
7984,65,1400,47,4900,2018-10-27 08:45:20
7985,60,540,167,1100,2018-07-28 08:04:52
7986,68,1404,272,900,2018-01-15 02:23:40
7987,159,1399,62,2700,2017-05-09 11:55:31
7988,27,1122,271,3700,2018-10-29 15:20:21
7989,105,80,355,2900,2018-10-02 04:12:14
7990,3,255,21,100,2018-10-05 13:04:53
7991,26,1089,277,900,2018-11-26 07:05:41
7992,168,927,243,1500,2018-09-13 23:27:23
7993,37,887,362,2900,2018-04-17 14:30:18
7994,92,130,372,1800,2017-09-22 16:47:46
7995,167,274,292,2100,2017-05-17 18:05:50
7996,192,402,395,100,2018-09-22 00:07:26
7997,150,773,240,200,2017-06-30 04:49:15
7998,10,1142,84,4200,2018-06-19 00:32:51
7999,142,131,184,200,2017-08-19 00:08:05
8000,119,304,362,2100,2017-06-16 03:45:56
8001,62,1213,178,2400,2018-09-01 09:46:19
8002,82,718,221,3300,2018-11-04 14:16:46
8003,116,266,66,1800,2018-06-02 18:00:15
8004,125,1246,366,1800,2017-08-11 21:55:39
8005,93,73,79,2200,2017-04-01 01:26:14
8006,187,1454,198,3700,2019-01-18 08:03:52
8007,94,788,287,3500,2018-10-07 18:48:51
8008,123,783,312,4500,2019-02-23 06:04:14
8009,13,987,72,2600,2018-04-01 08:17:10
8010,127,523,306,2400,2018-09-19 05:37:50
8011,167,1403,51,1400,2019-01-15 17:27:13
8012,119,557,226,3000,2018-09-24 00:48:27
8013,101,294,87,3100,2017-07-25 14:01:44
8014,67,799,320,100,2018-04-16 18:18:56
8015,26,1179,326,2900,2018-07-24 04:46:11
8016,108,473,303,4100,2018-08-16 07:19:24
8017,187,776,386,1100,2017-06-13 18:42:24
8018,117,528,93,2200,2018-11-05 15:53:18
8019,85,887,64,3100,2018-08-22 09:31:02
8020,86,701,327,1500,2017-09-17 17:17:09
8021,91,161,250,4500,2018-08-08 05:56:09
8022,140,882,16,2800,2017-04-11 01:25:03
8023,41,1034,207,4100,2018-10-22 06:32:06
8024,30,171,118,300,2018-05-03 01:33:59
8025,141,933,208,2300,2018-02-20 19:44:44
8026,159,426,138,2600,2017-09-19 14:43:51
8027,176,1111,299,3500,2019-02-22 21:13:15
8028,193,969,391,900,2017-10-18 01:29:34
8029,9,697,170,3100,2018-08-05 17:22:44
8030,127,269,185,500,2018-07-19 19:19:10
8031,64,202,272,4500,2017-07-20 07:10:25
8032,96,433,220,200,2018-01-06 15:24:31
8033,190,662,132,1300,2018-09-17 15:10:22
8034,182,138,326,700,2017-11-05 03:25:18
8035,7,829,22,600,2017-06-20 03:36:53
8036,139,1122,400,3900,2019-03-09 14:53:57
8037,30,140,43,1300,2017-05-06 00:53:39
8038,98,1494,123,4300,2018-11-10 21:59:47
8039,72,441,48,4400,2019-03-09 14:56:11
8040,86,1278,325,600,2018-02-02 07:43:51
8041,121,1108,230,2200,2018-03-20 22:30:05
8042,195,667,252,1100,2018-06-09 06:00:56
8043,166,321,289,1100,2018-11-29 07:44:58
8044,112,383,377,4500,2018-05-07 15:27:31
8045,56,1079,334,1100,2017-06-03 23:58:42
8046,1,1121,63,3000,2018-10-24 01:47:38
8047,172,1023,24,600,2017-09-25 13:06:10
8048,5,131,20,200,2018-03-01 17:58:05
8049,195,1263,186,4800,2017-09-06 18:52:09
8050,22,569,66,4100,2018-03-02 20:59:17
8051,74,792,88,4200,2019-01-17 10:50:17
8052,89,445,116,1600,2018-12-04 05:06:51
8053,14,127,305,500,2018-04-14 07:54:14
8054,100,1020,146,4300,2018-04-22 00:54:42
8055,10,1436,335,1100,2017-07-18 13:32:23
8056,31,409,59,400,2017-11-24 07:20:48
8057,167,100,306,1700,2019-02-21 05:01:25
8058,116,370,158,2900,2018-01-31 14:27:05
8059,80,455,11,1200,2017-07-21 06:59:44
8060,123,873,195,3800,2017-05-23 11:33:41
8061,169,119,246,2600,2017-04-15 08:03:40
8062,62,854,267,500,2019-03-27 13:39:36
8063,11,825,222,2400,2018-10-09 08:39:46
8064,153,603,244,1000,2019-03-10 15:02:21
8065,119,1127,247,4400,2017-04-01 19:14:00
8066,8,1330,302,300,2018-08-09 05:29:00
8067,68,877,78,500,2019-01-23 01:49:33
8068,130,536,125,1800,2017-10-10 12:14:15
8069,137,1410,278,4700,2018-01-27 01:36:22
8070,41,271,203,3200,2018-03-29 21:28:07
8071,31,1206,178,2800,2018-04-16 11:18:14
8072,89,1311,108,4400,2017-05-16 05:28:20
8073,96,760,216,2500,2017-12-30 15:14:46
8074,135,520,318,2900,2019-03-27 21:41:17
8075,81,1156,19,400,2017-04-10 16:31:33
8076,49,1215,397,2800,2017-04-25 21:55:52
8077,105,695,12,200,2019-02-11 12:59:59
8078,53,562,244,4700,2018-02-05 11:15:39
8079,107,1309,167,600,2018-06-18 08:23:13
8080,49,480,110,3300,2018-05-21 11:28:50
8081,67,384,330,4000,2019-01-16 15:30:16
8082,172,160,398,300,2018-01-11 04:49:58
8083,123,46,280,1100,2018-09-11 20:26:46
8084,8,1245,280,1600,2018-07-02 02:43:36
8085,135,624,265,3000,2018-06-30 21:29:39
8086,60,1104,346,2400,2019-03-21 18:21:17
8087,135,852,297,4000,2018-05-28 08:23:16
8088,83,398,310,800,2018-12-30 13:20:22
8089,109,1117,245,1800,2017-07-09 08:53:02
8090,173,462,261,200,2017-11-23 02:26:00
8091,55,1461,206,500,2018-06-28 23:19:25
8092,183,1172,165,3200,2019-01-22 23:54:02
8093,60,1240,290,4000,2018-08-03 01:11:03
8094,56,183,162,1000,2017-10-09 05:27:33
8095,195,1139,323,3000,2018-07-18 16:34:33
8096,114,128,170,1700,2018-12-23 23:29:29
8097,135,647,222,700,2018-08-12 00:51:54
8098,177,526,296,4600,2019-02-14 00:54:28
8099,101,709,226,5000,2017-06-10 10:46:50
8100,19,720,323,200,2018-01-08 22:39:54
8101,11,486,298,300,2017-08-11 06:23:48
8102,93,858,37,2000,2018-12-25 10:05:30
8103,112,689,117,3800,2017-06-05 18:41:25
8104,165,1098,175,4100,2018-01-25 02:23:17
8105,40,1406,327,4600,2018-02-27 10:29:31
8106,143,752,261,2200,2017-04-13 07:18:20
8107,18,284,348,700,2018-12-20 11:28:49
8108,44,335,185,1800,2017-08-19 19:49:48
8109,159,810,350,400,2018-02-03 21:38:34
8110,42,599,75,4500,2018-09-01 19:01:09
8111,196,555,19,3400,2017-08-15 12:44:59
8112,108,676,377,2200,2017-04-17 15:02:58
8113,152,392,288,2900,2018-04-18 05:19:42
8114,171,711,237,3100,2017-04-04 03:30:46
8115,167,395,91,2800,2017-07-17 02:16:27
8116,42,913,210,3700,2018-08-01 07:53:41
8117,168,724,151,2200,2019-03-20 15:11:33
8118,153,176,209,200,2018-10-09 16:37:16
8119,104,1485,103,4700,2017-07-31 11:13:12
8120,118,89,211,4900,2017-05-28 18:21:20
8121,34,724,36,1700,2018-04-22 07:06:32
8122,173,1488,11,1300,2017-10-28 00:36:37
8123,21,1228,32,4500,2019-02-13 08:43:28
8124,20,667,76,3300,2017-09-02 00:49:36
8125,80,866,357,2600,2018-05-03 23:06:51
8126,200,976,82,100,2017-07-28 19:43:34
8127,33,966,71,1500,2018-01-10 04:47:15
8128,136,1329,399,4500,2018-05-18 14:46:27
8129,146,171,180,900,2018-10-26 06:49:29
8130,92,1500,325,2100,2017-04-19 23:39:42
8131,92,1428,399,4700,2017-07-09 18:58:59
8132,90,1407,381,4700,2017-10-01 04:02:04
8133,45,267,178,1000,2019-03-08 18:38:16
8134,187,343,325,3900,2017-07-18 13:17:45
8135,21,1396,206,1400,2017-09-12 01:40:30
8136,187,347,279,1800,2017-06-17 18:44:29
8137,83,894,306,3600,2018-12-11 12:39:17
8138,44,153,57,300,2017-06-12 10:46:30
